Time(s)	Velocity_X(km/s)	Position_X(km)
2300.3	-0.010364685008685242	7087.456543075549
2300.8	-0.01036664420923141	7087.451360243269
2300.8888888888887	-0.01036699250250863	7087.4504387483585
2301.0	-0.010367427865269367	7087.449286836109
2301.0	-0.010367427865271296	7087.449286836036
2301.2	-0.010368211514402755	7087.447213350462
2301.3	-0.01036860332342716	7087.4461764313555
2301.8	-0.01037056235128787	7087.44099163996
2301.8888888888887	-0.010370910613869265	7087.440069796771
2302.0	-0.010371345938261842	7087.43891744918
2302.0	-0.010371345938263778	7087.438917449105
2302.2	-0.010372129518334168	7087.436843179918
2302.3	-0.010372521292834598	7087.435805869019
2302.8	-0.010374480148082694	7087.4306191186815
2302.8888888888887	-0.01037482837998121	7087.4296969272455
2303.0	-0.010375263666021813	7087.428544144349
2303.0	-0.010375263666023753	7087.428544144274
2303.2	-0.010376047177062206	7087.426469091542
2303.3	-0.01037643891705322	7087.425431388885
2303.8	-0.010378397599761509	7087.420242679779
2303.8888888888887	-0.010378745800990088	7087.419320140127
2304.0	-0.010379181048694891	7087.418166921962
2304.0	-0.010379181048696838	7087.418166921888
2304.2	-0.010379964490732469	7087.416091085678
2304.3	-0.01038035619622862	7087.415052991299
2304.8	-0.010382314706469869	7087.409862323597
2304.8888888888887	-0.010382662877041444	7087.408939435759
2305.0	-0.010383098086426614	7087.407785782366
2305.0	-0.010383098086428566	7087.407785782291
2305.2	-0.010383881459490475	7087.405709162674
2305.3	-0.010384273130506308	7087.404670676607
2305.8	-0.010386231468353239	7087.39947805048
2305.8888888888887	-0.010386579608280736	7087.3985548144865
2306.0	-0.010387014779362432	7087.397400725904
2306.0	-0.010387014779364389	7087.397400725829
2306.2	-0.010387798083481656	7087.395323322873
2306.3	-0.01038818972003171	7087.394284445152
2306.8	-0.010390147885557005	7087.389089860774
2306.8888888888887	-0.010390495994853347	7087.388166276656
2307.0	-0.010390931127647714	7087.387011752921
2307.0	-0.010390931127649676	7087.387011752847
2307.2	-0.010391714362851367	7087.384933566621
2307.3	-0.010392105964950172	7087.383894297281
2307.8	-0.010394063958226474	7087.378697754823
2307.8888888888887	-0.01039441203690457	7087.377773822611
2308.0	-0.01039484713142775	7087.376618863763
2308.0	-0.010394847131429717	7087.376618863688
2308.2	-0.010395630297744882	7087.374539894262
2308.3	-0.010396021865406958	7087.373500233336
2308.8	-0.010397979686506869	7087.368301732972
2308.8888888888887	-0.010398327734579623	7087.367377452696
2309.0	-0.010398762790847746	7087.366222058772
2309.0	-0.010398762790849718	7087.366222058698
2309.2	-0.01039954588830739	7087.36414230614
2309.3	-0.01039993742154725	7087.363102253665
2309.8	-0.010401895070543331	7087.357901795565
2309.8888888888887	-0.010402243088023642	7087.356977167256
2310.0	-0.010402678106052828	7087.355821338296
2310.0	-0.010402678106054806	7087.355821338221
2310.2	-0.010403461134684003	7087.3537408025995
2310.3	-0.010403852633516151	7087.352700358608
2310.8	-0.010405810110480923	7087.347497942946
2310.8888888888887	-0.010406158097381681	7087.346572966635
2311.0	-0.010406593077188041	7087.345416702675
2311.0	-0.010406593077190024	7087.345416702601
2311.2	-0.010407376037019746	7087.3433353839855
2311.3	-0.01040776750145868	7087.342294548512
2311.8	-0.01040972480646462	7087.337090175459
2311.8888888888887	-0.010410072762798709	7087.336164851176
2312.0	-0.010410507704398346	7087.335008152256
2312.0	-0.010410507704400334	7087.335008152182
2312.2	-0.010411290595459565	7087.332926050642
2312.3	-0.010411682025519774	7087.33188482372
2312.8	-0.010413639158639321	7087.326678493448
2312.8888888888887	-0.010413987084419617	7087.325752821224
2313.0	-0.010414421987828626	7087.324595687382
2313.0	-0.01041442198783062	7087.324595687307
2313.2	-0.01041520481014833	7087.32251280291
2313.3	-0.010415596205844292	7087.321471184576
2313.8	-0.010417553167149846	7087.316262897256
2313.8888888888887	-0.010417901062389216	7087.315336877122
2314.0	-0.010418335927623682	7087.314179308394
2314.0	-0.01041833592762568	7087.3141793083205
2314.2	-0.01041911868123082	7087.312095641135
2314.3	-0.01041951004257701	7087.3110536314225
2314.8	-0.010421466832140925	7087.3058433872275
2314.8888888888887	-0.010421814696852232	7087.3049170192135
2315.0	-0.01042224952392823	7087.30375901564
2315.0	-0.010422249523930236	7087.303759015566
2315.2	-0.01042303220885174	7087.301674565661
2315.3	-0.010423423535862621	7087.300632164605
2315.8	-0.010425380153757218	7087.295419963706
2315.8888888888887	-0.010425727987953314	7087.294493247843
2316.0	-0.010426162776886913	7087.293334809461
2316.0	-0.010426162776888922	7087.2933348093875
2316.2	-0.010426945393155711	7087.291249576832
2316.3	-0.01042733668584574	7087.290206784466
2316.8	-0.010429293132143292	7087.284992627035
2316.8888888888887	-0.010429640935837028	7087.284065563353
2317.0	-0.010430075686644284	7087.282906690201
2317.0	-0.010430075686646298	7087.282906690127
2317.2	-0.010430858234287275	7087.28082067499
2317.3	-0.010431249492670899	7087.279777491348
2317.8	-0.010433205767443644	7087.274561377556
2317.8888888888887	-0.010433553540647856	7087.273633966085
2318.0	-0.010433988253344819	7087.272474658202
2318.0	-0.010433988253346838	7087.272474658128
2318.2	-0.01043477073239089	7087.270387860477
2318.3	-0.01043516195648255	7087.269344285594
2318.8	-0.010437118059802682	7087.264126215614
2318.8888888888887	-0.010437465802530205	7087.263198456385
2319.0	-0.010437900477132915	7087.262038713808
2319.0	-0.01043790047713494	7087.262038713734
2319.2	-0.010438682887610937	7087.259951133638
2319.3	-0.010439074077425062	7087.258907167548
2319.8	-0.01044103000936474	7087.2536871415505
2319.8888888888887	-0.010441377721628398	7087.252759034594
2320.0	-0.010441812358152884	7087.251598857361
2320.0	-0.010441812358154914	7087.251598857288
2320.2	-0.010442594700091713	7087.249510494816
2320.3	-0.010442985855642729	7087.248466137553
2320.8	-0.010444941616274064	7087.243244155709
2320.8888888888887	-0.010445289298086675	7087.242315701055
2321.0	-0.01044572389654896	7087.241155089206
2321.0	-0.010445723896550995	7087.241155089132
2321.2	-0.010446506169977434	7087.239065944353
2321.3	-0.010446897291279756	7087.238021195952
2321.8	-0.010448852880674823	7087.232797258432
2321.8888888888887	-0.010449200532049199	7087.231868456112
2322.0	-0.010449635092465296	7087.2307074096825
2322.0	-0.010449635092467336	7087.230707409609
2322.2	-0.010450417297412237	7087.22861748259
2322.3	-0.010450808384480273	7087.227572343085
2322.8	-0.010452763802711105	7087.222346450062
2322.8888888888887	-0.010453111423660049	7087.221417300106
2323.0	-0.010453545946045962	7087.220255819135
2323.0	-0.010453545946048009	7087.220255819061
2323.2	-0.010454328082540177	7087.218165109872
2323.3	-0.010454719135388327	7087.217119579296
2323.8	-0.010456674382526917	7087.211891730941
2323.8888888888887	-0.010457021973063228	7087.210962233378
2324.0	-0.010457456457434951	7087.209800317904
2324.0	-0.010457456457437004	7087.209800317831
2324.2	-0.01045823852550523	7087.20770882654
2324.3	-0.010458629544147884	7087.206662904929
2324.8	-0.010460584620266188	7087.201433101411
2324.8888888888887	-0.010460932180402652	7087.200503256273
2325.0	-0.010461366626776174	7087.199340906333
2325.0	-0.01046136662677823	7087.19934090626
2325.2	-0.010462148626451288	7087.197248632934
2325.3	-0.01046253961090283	7087.196202320321
2325.8	-0.010464494516072759	7087.190970561814
2325.8888888888887	-0.01046484204582216	7087.190040369132
2326.0	-0.010465276454213456	7087.188877584765
2326.0	-0.010465276454215518	7087.188877584691
2326.2	-0.010466058385522167	7087.1867845294
2326.3	-0.010466449335796973	7087.18573782582
2326.8	-0.0104684040700904	7087.180504112493
2326.8888888888887	-0.010468751569465513	7087.179573572295
2327.0	-0.010469185939890551	7087.178410353539
2327.0	-0.010469185939892618	7087.178410353466
2327.2	-0.010469967802861599	7087.176316516277
2327.3	-0.010470358718974034	7087.175269421765
2327.8	-0.01047231328246279	7087.170033753788
2327.8888888888887	-0.010472660751476386	7087.169102866106
2328.0	-0.010473095083951126	7087.167939212999
2328.0	-0.010473095083953197	7087.167939212925
2328.2	-0.010473876878613234	7087.165844593908
2328.3	-0.010474267760577662	7087.164797108497
2328.8	-0.010476222153333539	7087.159559486041
2328.8888888888887	-0.010476569591998377	7087.158628250906
2329.0	-0.010477003886538768	7087.157464163485
2329.0	-0.010477003886540845	7087.1574641634115
2329.2	-0.01047778561292065	7087.155368762634
2329.3	-0.010478176460751418	7087.154320886357
2329.8	-0.010480130682846171	7087.149081309594
2329.8888888888887	-0.010480478091175003	7087.148149727036
2330.0	-0.010480912347796988	7087.14698520534
2330.0	-0.01048091234779907	7087.146985205266
2330.2	-0.010481694005927335	7087.144889022797
2330.3	-0.010482084819638788	7087.143840755689
2330.8	-0.010484038871144127	7087.13859922479
2330.8888888888887	-0.010484386249149701	7087.137667294837
2331.0	-0.010484820467869211	7087.1365023389035
2331.0	-0.0104848204678713	7087.13650233883
2331.2	-0.010485602057776704	7087.134405374736
2331.3	-0.010485992837383176	7087.133356716832
2331.8	-0.010487946718370772	7087.128113231966
2331.8888888888887	-0.010488294066065829	7087.1271809546515
2332.0	-0.010488728246898789	7087.126015564518
2332.0	-0.010488728246900881	7087.126015564444
2332.2	-0.010489509768612085	7087.123917818794
2332.3	-0.010489900514127903	7087.122868770128
2332.8	-0.01049185422466939	7087.117623331466
2332.8888888888887	-0.01049220154206666	7087.116690706819
2333.0	-0.010492635685028985	7087.1155248825235
2333.0	-0.010492635685031082	7087.11552488245
2333.2	-0.010493417138576731	7087.113426355313
2333.3	-0.010493807850016216	7087.112376915918
2333.8	-0.010495761390183184	7087.107129523631
2333.8888888888887	-0.010496108677295394	7087.106196551681
2334.0	-0.010496542782402987	7087.105030293261
2334.0	-0.01049654278240509	7087.105030293188
2334.2	-0.010497324167813814	7087.102930984632
2334.3	-0.010497714845191275	7087.101881154542
2334.8	-0.010499668215055276	7087.0966318088
2334.8888888888887	-0.010500015471895144	7087.095698489578
2335.0	-0.010500449539163903	7087.094531797072
2335.0	-0.010500449539166012	7087.094531796999
2335.2	-0.010501230856466424	7087.092431707091
2335.3	-0.010501621499796165	7087.091381486341
2335.8	-0.010503574699428711	7087.086130187315
2335.8888888888887	-0.010503921926008948	7087.085196520851
2336.0	-0.010504355955454762	7087.0840293942965
2336.0	-0.010504355955456875	7087.084029394224
2336.2	-0.010505137204677573	7087.081928523033
2336.3	-0.010505527813973889	7087.080877911656
2336.8	-0.010507480843446451	7087.075624659515
2336.8888888888887	-0.010507828039779761	7087.074690645841
2337.0	-0.01050826203141851	7087.073523085275
2337.0	-0.010508262031420627	7087.073523085202
2337.2	-0.010509043212590193	7087.071421432796
2337.3	-0.01050943378786737	7087.070370430827
2337.8	-0.010511386647251382	7087.0651152257415
2337.8888888888887	-0.01051173381335046	7087.064180864886
2338.0	-0.010512167767198011	7087.063012870348
2338.0	-0.010512167767200134	7087.063012870275
2338.2	-0.010512948880347131	7087.060910436721
2338.3	-0.010513339421619453	7087.059859044194
2338.8	-0.010515292110986302	7087.054601886335
2338.8888888888887	-0.01051563924686384	7087.0536671783275
2339.0	-0.010516073162936058	7087.052498749855
2339.0	-0.010516073162938186	7087.052498749782
2339.2	-0.010516854208091167	7087.05039553515
2339.3	-0.010517244715372898	7087.049343752098
2339.8	-0.01051919723479394	7087.044084641634
2339.8888888888887	-0.01051954434046262	7087.043149586506
2340.0	-0.010519978218775355	7087.041980724136
2340.0	-0.010519978218777488	7087.041980724063
2340.2	-0.010520759195964983	7087.03987672842
2340.3	-0.010521149669270393	7087.0388245548775
2340.8	-0.010523102018816937	7087.033563491979
2340.8888888888887	-0.010523449094289436	7087.032628089761
2341.0	-0.010523882934858531	7087.031458793531
2341.0	-0.01052388293486067	7087.031458793458
2341.2	-0.0105246638441112	7087.029354016871
2341.3	-0.010525054283454538	7087.028301452873
2341.8	-0.010527006463197859	7087.02303843771
2341.8888888888887	-0.010527353508486844	7087.022102688431
2342.0	-0.010527787311328135	7087.0209329583795
2342.0	-0.01052778731133028	7087.020932958307
2342.2	-0.010528568152672344	7087.018827400844
2342.3	-0.010528958558067862	7087.0177744464245
2342.8	-0.01053091056807919	7087.012509479166
2342.8888888888887	-0.010531257583197322	7087.011573382857
2343.0	-0.010531691348326636	7087.010403219022
2343.0	-0.010531691348328785	7087.010403218948
2343.2	-0.01053247212179087	7087.008296880678
2343.3	-0.010532862493252805	7087.00724353587
2343.8	-0.010534814333603336	7087.001976616686
2343.8888888888887	-0.01053516131856327	7087.001040173377
2344.0	-0.010535595045996422	7086.999869575796
2344.0	-0.010535595045998577	7086.999869575723
2344.2	-0.010536375751609152	7086.997762456714
2344.3	-0.010536766089151738	7086.996708721551
2344.8	-0.01053871775991262	7086.991439850612
2344.8888888888887	-0.010539064714727004	7086.990503060333
2345.0	-0.010539498404479803	7086.989332029043
2345.0	-0.010539498404481963	7086.989332028969
2345.2	-0.010540279042269483	7086.987224129289
2345.3	-0.010540669345906941	7086.986170003805
2345.8	-0.010542620847149292	7086.98089918128
2345.8888888888887	-0.010542967771830765	7086.979962044061
2346.0	-0.010543401423919012	7086.9787905791
2346.0	-0.010543401423921175	7086.978790579027
2346.2	-0.010544181993914077	7086.976681898743
2346.3	-0.010544572263660623	7086.975627382972
2346.8	-0.010546523595455515	7086.97035460903
2346.8888888888887	-0.010546870490016711	7086.969417124902
2347.0	-0.010547304104456194	7086.968245226308
2347.0	-0.010547304104458364	7086.968245226235
2347.2	-0.010548084606685073	7086.966135765414
2347.3	-0.010548474842554913	7086.965080859391
2347.8	-0.01055042600497338	7086.959806134202
2347.8888888888887	-0.010550772869426924	7086.958868303194
2348.0	-0.010551206446233427	7086.957695971004
2348.0	-0.010551206446235601	7086.957695970931
2348.2	-0.01055198688072452	7086.955585729642
2348.3	-0.010552377082731858	7086.9545304334
2348.8	-0.010554328075844891	7086.949253757133
2348.8888888888887	-0.010554674910203404	7086.948315579276
2349.0	-0.010555108449392699	7086.9471428135275
2349.0	-0.01055510844939488	7086.947142813455
2349.2	-0.010555888816174402	7086.945031791764
2349.3	-0.010556278984333424	7086.943976105337
2349.8	-0.01055822980821198	7086.938697478163
2349.8888888888887	-0.010558576612488074	7086.937758953486
2350.0	-0.010559010114075926	7086.936585754218
2350.0	-0.01055901011407811	7086.936585754145
2350.2	-0.010559790413176609	7086.934473952122
2350.3	-0.010560180547501503	7086.9334178755435
2350.8	-0.010562131202216496	7086.928137297629
2350.8888888888887	-0.010562477976422777	7086.927198426164
2351.0	-0.010562911440424939	7086.926024793413
2351.0	-0.010562911440427128	7086.92602479334
2351.2	-0.010563691671872962	7086.923912211052
2351.3	-0.010564081772377902	7086.922855744356
2351.8	-0.01056603225800021	7086.917573215871
2351.8888888888887	-0.010566379002149273	7086.916633997646
2352.0	-0.010566812428581493	7086.91545993145
2352.0	-0.010566812428583688	7086.915459931377
2352.2	-0.0105675925924052	7086.913346568891
2352.3	-0.010567982659104354	7086.9122897121115
2352.8	-0.010569932975704811	7086.907005233226
2352.8888888888887	-0.010570279689809248	7086.906065668272
2353.0	-0.010570713078687266	7086.904891168668
2353.0	-0.010570713078689465	7086.904891168595
2353.2	-0.010571493174914983	7086.902777025979
2353.3	-0.010571883207822513	7086.90171977915
2353.8	-0.010573833355471915	7086.896433350033
2353.8888888888887	-0.01057418003954431	7086.895493438379
2354.0	-0.010574613390883853	7086.894318505405
2354.0	-0.010574613390886058	7086.894318505332
2354.2	-0.010575393419543893	7086.892203582654
2354.3	-0.01057578341867395	7086.891145945809
2354.8	-0.010577733397443053	7086.885857566627
2354.8888888888887	-0.010578080051495985	7086.884917308305
2355.0	-0.010578513365312773	7086.883741941999
2355.0	-0.010578513365314983	7086.883741941926
2355.2	-0.01057929332643343	7086.881626239253
2355.3	-0.010579683291800158	7086.880568212425
2355.8	-0.010581633101759682	7086.87527788335
2355.8888888888887	-0.010581979725805718	7086.874337278388
2356.0	-0.010582413002115463	7086.873161478787
2356.0	-0.010582413002117678	7086.873161478714
2356.2	-0.01058319289572502	7086.871044996114
2356.3	-0.010583582827342553	7086.869986579337
2356.8	-0.010585532468563176	7086.864694300536
2356.8888888888887	-0.01058587906261488	7086.8637533489655
2357.0	-0.010586312301433285	7086.862577116107
2357.0	-0.010586312301435506	7086.862577116034
2357.2	-0.010587092127560004	7086.860459853574
2357.3	-0.010587482025442475	7086.859401046883
2357.8	-0.010589431497994833	7086.854106818525
2357.8888888888887	-0.01058977806206476	7086.853165520375
2358.0	-0.010590211263407518	7086.851988854296
2358.0	-0.010590211263409744	7086.851988854223
2358.2	-0.010590991022079648	7086.8498708119705
2358.3	-0.010591380886241175	7086.8488116153985
2358.8	-0.01059333019019587	7086.843515437653
2358.8888888888887	-0.010593676724296569	7086.842573792954
2359.0	-0.010594109888179368	7086.841396693692
2359.0	-0.010594109888181597	7086.84139669362
2359.2	-0.010594889579425138	7086.839277871642
2359.3	-0.010595279409879834	7086.838218285223
2359.8	-0.010597228545307424	7086.832920158257
2359.8888888888887	-0.01059757504945144	7086.831978167039
2360.0	-0.010598008175889954	7086.830800634632
2360.0	-0.010598008175892189	7086.83080063456
2360.2	-0.010598787799737585	7086.828681032925
2360.3	-0.010599177596499556	7086.827621056692
2360.8	-0.010601126563470563	7086.822320980675
2360.8888888888887	-0.010601473037670426	7086.821378642968
2361.0	-0.010601906126680324	7086.820200677453
2361.0	-0.010601906126682565	7086.82020067738
2361.2	-0.010602685683158017	7086.818080296154
2361.3	-0.01060307544624136	7086.817019930142
2361.8	-0.010605024244826263	7086.811717905242
2361.8888888888887	-0.010605370689094505	7086.810775221075
2362.0	-0.010605803740691446	7086.809596822491
2362.0	-0.01060580374069369	7086.809596822418
2362.2	-0.010606583229827386	7086.80747566167
2362.3	-0.010606972959246187	7086.806414905911
2362.8	-0.010608921589515432	7086.801110932297
2362.8888888888887	-0.010609268003864572	7086.800167901701
2363.0	-0.010609701018064206	7086.798989070083
2363.0	-0.010609701018066455	7086.79898907001
2363.2	-0.010610480439886561	7086.796867129807
2363.3	-0.010610870135654905	7086.795805984335
2363.8	-0.010612818597678892	7086.790500062175
2363.8888888888887	-0.010613164982121445	7086.789556685179
2364.0	-0.010613597958939413	7086.788377420566
2364.0	-0.010613597958941668	7086.788377420494
2364.2	-0.010614377313476338	7086.786254700902
2364.3	-0.010614766975608298	7086.7851931657515
2364.8	-0.010616715269457391	7086.779885295213
2364.8888888888887	-0.010617061624005865	7086.778941571849
2365.0	-0.010617494563457801	7086.777761874277
2365.0	-0.010617494563460061	7086.777761874205
2365.2	-0.010618273850737436	7086.775638375292
2365.3	-0.010618663479247076	7086.774576450496
2365.8	-0.0106206116049916	7086.769266631748
2365.8888888888887	-0.010620957929658495	7086.768322562044
2366.0	-0.010621390831760022	7086.767142431551
2366.0	-0.010621390831762287	7086.767142431479
2366.2	-0.010622170051810488	7086.765018153313
2366.3	-0.010622559646711868	7086.7639558389055
2366.8	-0.010624507604422108	7086.758644072116
2366.8888888888887	-0.010624853899219914	7086.757699656102
2367.0	-0.01062528676398665	7086.756519092726
2367.0	-0.01062528676398892	7086.756519092653
2367.2	-0.010626065916836056	7086.754394035301
2367.3	-0.010626455478143223	7086.753331331315
2367.8	-0.010628403267889426	7086.748017616652
2367.8888888888887	-0.010628749532830632	7086.747072854358
2368.0	-0.010629182360278181	7086.745891858136
2368.0	-0.010629182360280456	7086.745891858063
2368.2	-0.010629961445954616	7086.743766021591
2368.3	-0.010630350973681615	7086.742702928061
2368.8	-0.010632298595533987	7086.737387265692
2368.8888888888887	-0.010632644830631071	7086.736442157147
2369.0	-0.010633077620775033	7086.735260728117
2369.0	-0.010633077620777313	7086.7352607280445
2369.2	-0.010633856639306574	7086.73313411252
2369.3	-0.010634246133467438	7086.7320706294795
2369.8	-0.01063619358749615	7086.726753019572
2369.8888888888887	-0.010636539792761584	7086.725807564808
2370.0	-0.010636972545617547	7086.724625703006
2370.0	-0.010636972545619832	7086.724625702934
2370.2	-0.010637751497032255	7086.722498308424
2370.3	-0.01063814095764101	7086.721434435906
2370.8	-0.010640088243916188	7086.716114878629
2370.8888888888887	-0.01064043441936244	7086.715169077675
2371.0	-0.010640867134945985	7086.713986783137
2371.0	-0.010640867134948275	7086.713986783066
2371.2	-0.010641646019271903	7086.7118586096385
2371.3	-0.01064203544634257	7086.710794347676
2371.8	-0.010643982564934304	7086.705472843197
2371.8888888888887	-0.01064432871057383	7086.704526696081
2372.0	-0.01064476138890053	7086.703343968848
2372.0	-0.010644761388902826	7086.703343968776
2372.2	-0.010645540206165689	7086.701215016498
2372.3	-0.010645929599712278	7086.700150365125
2372.8	-0.01064787655069062	7086.694826913611
2372.8888888888887	-0.010648222666535872	7086.693880420365
2373.0	-0.010648655307621291	7086.6926972604715
2373.0	-0.010648655307623591	7086.6926972604
2373.2	-0.010649434057853702	7086.690567529338
2373.3	-0.010649823417890216	7086.689502488589
2373.8	-0.010651770201325178	7086.6841770902065
2373.8888888888887	-0.0106521162873886	7086.68323025086
2374.0	-0.010652548891248293	7086.682046658344
2374.0	-0.010652548891250599	7086.682046658272
2374.2	-0.010653327574475955	7086.679916148494
2374.3	-0.01065371690101639	7086.678850718401
2374.8	-0.010655663516977946	7086.67352337332
2374.8888888888887	-0.010656009573271976	7086.6725761879015
2375.0	-0.010656442139921488	7086.671392162801
2375.0	-0.010656442139923799	7086.671392162729
2375.2	-0.010657220756172384	7086.669260874301
2375.3	-0.010657610049230727	7086.668195054898
2375.8	-0.01065955649778881	7086.662865763285
2375.8888888888887	-0.010659902524325878	7086.6619182318245
2376.0	-0.010660335053780747	7086.660733774176
2376.0	-0.010660335053783063	7086.660733774104
2376.2	-0.010661113603082844	7086.658601707093
2376.3	-0.010661502862673075	7086.657535498414
2376.8	-0.01066344914389758	7086.652204260436
2376.8888888888887	-0.010663795140690113	7086.651256382965
2377.0	-0.010664227632965867	7086.650071492805
2377.0	-0.010664227632968187	7086.650071492733
2377.2	-0.010665006115347113	7086.6479386472065
2377.3	-0.010665395341483204	7086.646872049285
2377.8	-0.01066734145544399	7086.6415388651085
2377.8888888888887	-0.010667687422504402	7086.640590641656
2378.0	-0.010668119877616561	7086.639405319022
2378.0	-0.010668119877618887	7086.639405318951
2378.2	-0.010668898293104896	7086.637271694975
2378.3	-0.010669287485800812	7086.636204707844
2378.8	-0.010671233432567694	7086.630869577637
2378.8888888888887	-0.010671579369908396	7086.629921008232
2379.0	-0.010672011787872474	7086.628735253162
2379.0	-0.010672011787874804	7086.62873525309
2379.2	-0.010672790136495814	7086.626600850732
2379.3	-0.01067317929576551	7086.625533474425
2379.8	-0.01067512507540827	7086.620196398355
2379.8888888888887	-0.010675470983041665	7086.619247483028
2380.0	-0.010675903363873163	7086.618061295558
2380.0	-0.010675903363875498	7086.618061295486
2380.2	-0.010676681645659415	7086.615926114813
2380.3	-0.010677070771516842	7086.614858349363
2380.8	-0.010679016384105218	7086.609519327598
2380.8888888888887	-0.0106793622620437	7086.608570066377
2381.0	-0.010679794605758115	7086.607383446545
2381.0	-0.010679794605760453	7086.607383446473
2381.2	-0.010680572820735167	7086.605247487552
2381.3	-0.010680961913194264	7086.604179332993
2381.8	-0.010682907358797957	7086.598838365698
2381.8888888888887	-0.010683253207053918	7086.597888758614
2382.0	-0.010683685513666734	7086.596701706458
2382.0	-0.010683685513669078	7086.596701706386
2382.2	-0.010684463661862459	7086.594564969283
2382.3	-0.010684852720937162	7086.5934964256485
2382.8	-0.010686797999625835	7086.588153512991
2382.8888888888887	-0.010687143818211658	7086.587203560074
2383.0	-0.01068757608773835	7086.586016075629
2383.0	-0.0106875760877407	7086.586016075557
2383.2	-0.01068835416918061	7086.58387856034
2383.3	-0.010688743194884841	7086.582809627663
2383.8	-0.01069068830672812	7086.57746476981
2383.8888888888887	-0.01069103409565618	7086.5765144710895
2384.0	-0.01069146632811222	7086.5753265543935
2384.0	-0.010691466328114574	7086.575326554322
2384.2	-0.010692244342828852	7086.573188261056
2384.3	-0.010692633335176532	7086.57211893937
2384.8	-0.010694578280244001	7086.566772136489
2384.8888888888887	-0.010694924039526665	7086.565821491994
2385.0	-0.010695356234927513	7086.564633143084
2385.0	-0.010695356234929872	7086.5646331430125
2385.2	-0.010696134182946349	7086.562494071765
2385.3	-0.010696523141951386	7086.5614243611035
2385.8	-0.010698467920312591	7086.556075613361
2385.8888888888887	-0.010698813649962223	7086.555124623122
2386.0	-0.010699245808323328	7086.553935842035
2386.0	-0.010699245808325692	7086.553935841963
2386.2	-0.010700023689672178	7086.551795992801
2386.3	-0.010700412615348475	7086.550725893197
2386.8	-0.010702357227072926	7086.54537520076
2386.8888888888887	-0.01070270292710188	7086.544423864805
2387.0	-0.010703135048438686	7086.543234651578
2387.0	-0.010703135048441054	7086.543234651506
2387.2	-0.010703912863145345	7086.5410940244965
2387.3	-0.010704301755506797	7086.540023535984
2387.8	-0.010706246200663962	7086.534670899017
2387.8888888888887	-0.010706591871084586	7086.533719217377
2388.0	-0.010707023955412528	7086.532529572049
2388.0	-0.010707023955414901	7086.532529571977
2388.2	-0.010707801703504778	7086.530388167185
2388.3	-0.010708190562565272	7086.529317289796
2388.8	-0.010710134841224584	7086.523962708468
2388.8888888888887	-0.010710480482049218	7086.523010681173
2389.0	-0.010710912529383722	7086.521820603778
2389.0	-0.0107109125293861	7086.521820603706
2389.2	-0.01071169021088933	7086.5196784212
2389.3	-0.010712079036662745	7086.518607154969
2389.8	-0.010714023148893593	7086.513250629446
2389.8888888888887	-0.010714368760134573	7086.512298256524
2390.0	-0.010714800770491056	7086.5111077471
2390.0	-0.01071480077049344	7086.511107747028
2390.2	-0.01071557838543777	7086.5089647868745
2390.3	-0.010715967177937978	7086.507893131834
2390.8	-0.01071791112380972	7086.5025346622815
2390.8888888888887	-0.010718256705479373	7086.501581943763
2391.0	-0.010718688678873243	7086.500391002348
2391.0	-0.010718688678875632	7086.500391002276
2391.2	-0.0107194662272888	7086.498247264541
2391.3	-0.010719854986529663	7086.497175220724
2391.8	-0.010721798766111613	7086.491814807308
2391.8888888888887	-0.01072214431822226	7086.490861743224
2392.0	-0.010722576254668917	7086.489670369853
2392.0	-0.01072257625467131	7086.489670369781
2392.2	-0.010723353736581032	7086.487525854531
2392.3	-0.010723742462576409	7086.486453421971
2392.8	-0.010725686075937844	7086.481091064859
2392.8888888888887	-0.010726031598501799	7086.480137655238
2393.0	-0.010726463498016635	7086.478945849949
2393.0	-0.010726463498019033	7086.478945849877
2393.2	-0.010727240913453015	7086.476800557178
2393.3	-0.010727629606216753	7086.4757277359095
2393.8	-0.010729573053426911	7086.470363435267
2393.8888888888887	-0.010729918546456482	7086.469409680138
2394.0	-0.01073035040905488	7086.468217442967
2394.0	-0.010730350409057282	7086.468217442896
2394.2	-0.010731127758043213	7086.466071372814
2394.3	-0.010731516417589154	7086.46499816287
2394.8	-0.010733459698717236	7086.459631918864
2394.8888888888887	-0.010733805162224722	7086.458677818256
2395.0	-0.010734236987922056	7086.457485149242
2395.0	-0.010734236987924464	7086.45748514917
2395.2	-0.010735014270490017	7086.455338301772
2395.3	-0.010735402896831992	7086.454264703185
2395.8	-0.01073734601194716	7086.448896515981
2395.8888888888887	-0.010737691445944855	7086.447942069924
2396.0	-0.01073812323475649	7086.446748969102
2396.0	-0.010738123234758904	7086.4467489690305
2396.2	-0.010738900450931736	7086.444601344384
2396.3	-0.010739289044083573	7086.443527357186
2396.8	-0.01074123199325495	7086.43815722695
2396.8888888888887	-0.01074157739775514	7086.437202435473
2397.0	-0.010742009149696434	7086.436008902882
2397.0	-0.010742009149698853	7086.4360089028105
2397.2	-0.010742786299506606	7086.433860500981
2397.3	-0.010743174859482122	7086.432786125207
2397.8	-0.010745117642778794	7086.427414052104
2397.8888888888887	-0.01074546301779376	7086.426458915238
2398.0	-0.010745894732880063	7086.425264950913
2398.0	-0.010745894732882484	7086.425264950842
2398.2	-0.010746671816352787	7086.423115771895
